FECHA,TMAX,TMIN,NOMBRE
29/02/20, 32.5, 17.0,ITUZAINGO
29/02/20, 35.0, 16.4,JACHAL
29/02/20, 30.1, 19.2,JUJUY AERO
29/02/20, 27.6, 17.9,JUJUY U N
29/02/20, 33.1, 14.9,JUNIN AERO
29/02/20, 31.5, 17.5,LA PLATA AERO
29/02/20, 20.8,  9.5,LA QUIACA OBSERVATORIO
29/02/20, 37.2, 19.4,LA RIOJA AERO
29/02/20, 35.1, 16.5,LABOULAYE AERO
29/02/20, 33.5, 13.5,LAS FLORES
29/02/20, 35.5, 18.0,LAS LOMITAS
29/02/20, 30.4, 13.0,MALARGUE AERO
29/02/20, 31.5,  5.9,MAQUINCHAO
29/02/20, 27.4,  8.9,MAR DEL PLATA AERO
29/02/20, 33.7, 13.8,MARCOS JUAREZ AERO
29/02/20, 34.5, 20.0,MARIANO MORENO AERO
29/02/20, 35.5, 19.8,MENDOZA AERO
29/02/20,, 18.6,MENDOZA OBSERVATORIO
29/02/20, 32.0, 17.5,MERCEDES AERO (CTES)
29/02/20, 34.4, 18.9,MERLO AERO
29/02/20, 31.1, 18.1,METAN
29/02/20, 33.4, 17.8,MONTE CASEROS AERO
29/02/20, 34.2, 19.7,MORON AERO
29/02/20, 35.6, 10.6,NEUQUEN AERO
29/02/20, 33.5, 15.1,NUEVE DE JULIO
29/02/20, 32.0, 17.5,OBERA
29/02/20, 32.5, 12.1,OLAVARRIA AERO
29/02/20, 32.1, 22.2,ORAN AERO
29/02/20, 32.3, 18.2,PARANA AERO
29/02/20, 33.4,,PASO DE INDIOS
29/02/20, 32.8, 16.8,PASO DE LOS LIBRES AERO
29/02/20, 35.0, 15.6,PEHUAJO AERO
29/02/20, 26.0, 12.0,PERITO MORENO AERO
29/02/20, 31.5, 14.8,PIGUE AERO
29/02/20, 30.5, 18.2,PILAR OBSERVATORIO
29/02/20, 32.0, 19.6,POSADAS AERO
29/02/20, 32.4, 14.5,PRESIDENCIA ROQUE SAENZ PE�A AERO
29/02/20, 27.8, 10.8,PUERTO DESEADO AERO
29/02/20, 32.6, 10.6,PUERTO MADRYN AERO
29/02/20, 28.3, 18.6,PUNTA INDIO B.A.
29/02/20, 32.7, 18.0,RAFAELA AERO
29/02/20, 32.2, 17.3,RECONQUISTA AERO
29/02/20, 32.5, 16.7,RESISTENCIA AERO
29/02/20, 35.6, 15.8,RIO COLORADO
29/02/20, 33.5, 19.6,RIO CUARTO AERO
29/02/20, 26.2, 12.0,RIO GALLEGOS AERO
29/02/20, 21.7,  9.1,RIO GRANDE B.A.
29/02/20, 36.8, 16.5,RIVADAVIA
29/02/20, 34.0, 15.0,ROSARIO AERO
29/02/20, 27.2, 16.8,SALTA AERO
29/02/20, 29.6, 10.4,SAN ANTONIO OESTE AERO
29/02/20, 33.0, 14.5,SAN CARLOS (MZA)
29/02/20, 33.0, 21.4,SAN FERNANDO AERO
29/02/20, 36.8, 20.0,SAN JUAN AERO
29/02/20, 28.9,  6.9,SAN JULIAN AERO
29/02/20, 34.8, 20.5,SAN LUIS AERO
29/02/20, 35.0, 18.9,SAN MARTIN (MZA)
29/02/20, 36.4, 15.6,SAN RAFAEL AERO
29/02/20, 26.0,  7.9,SANTA CRUZ AERO
29/02/20, 34.3, 15.8,SANTA ROSA AERO
29/02/20, 34.2, 12.4,SANTA ROSA DE CONLARA AERO
29/02/20, 34.5, 17.8,SANTIAGO DEL ESTERO AERO
29/02/20, 33.4, 15.8,SAUCE VIEJO AERO
29/02/20, 33.7, 15.8,SUNCHALES AERO
29/02/20, 30.5,  9.0,TANDIL AERO
29/02/20, 32.0, 18.7,TARTAGAL AERO
29/02/20,,,TERMAS DE RIO HONDO AERO
29/02/20, 32.8, 19.0,TINOGASTA
29/02/20, 32.6, 10.4,TRELEW AERO
29/02/20, 35.5, 17.9,TRENQUE LAUQUEN
29/02/20, 33.5, 14.2,TRES ARROYOS
29/02/20, 31.0, 21.5,TUCUMAN AERO
29/02/20, 16.8,  7.8,USHUAIA AERO
29/02/20, 28.0,  6.0,USPALLATA
29/02/20, 33.8, 17.0,VENADO TUERTO AERO
29/02/20, 35.3, 13.7,VICTORICA
29/02/20, 33.0, 10.9,VIEDMA AERO
29/02/20, 32.7, 13.1,VILLA DE MARIA DEL RIO SECO
29/02/20, 33.2, 16.9,VILLA DOLORES AERO
29/02/20, 28.0, 10.0,VILLA GESELL AERO
29/02/20, 38.1, 14.5,VILLA REYNOLDS AERO
28/02/20, 28.5, 19.2,AEROPARQUE AERO
28/02/20, 27.6, 13.0,AZUL AERO
28/02/20, 32.0, 12.0,BAHIA BLANCA AERO
28/02/20, 27.7,  5.3,BARILOCHE AERO
28/02/20, -6.2,-14.4,BASE BELGRANO II
28/02/20,  1.6, -1.8,BASE CARLINI (EX JUBANY)
28/02/20,  1.2, -4.1,BASE ESPERANZA
28/02/20, -2.5, -6.8,BASE MARAMBIO
28/02/20,  1.0, -1.1,BASE ORCADAS
28/02/20,  4.4, -3.1,BASE SAN MARTIN
28/02/20, 27.5, 10.3,BENITO JUAREZ AERO
28/02/20, 27.3, 14.4,BERNARDO DE IRIGOYEN AERO
28/02/20, 33.0, 12.5,BOLIVAR AERO
28/02/20, 32.4, 18.5,BUENOS AIRES OBSERVATORIO
28/02/20, 32.2, 13.8,CAMPO DE MAYO AERO
28/02/20, 35.5, 21.4,CATAMARCA AERO
28/02/20, 32.7, 14.6,CERES AERO
28/02/20, 35.4, 19.7,CHAMICAL AERO
28/02/20, 29.6, 10.4,CHAPELCO AERO
28/02/20, 34.0, 20.0,CHEPES
28/02/20, 35.0, 17.3,CHILECITO AERO
28/02/20, 34.5, 17.9,CIPOLLETTI
28/02/20, 23.4, 13.4,COMODORO RIVADAVIA AERO
28/02/20, 30.6, 14.0,CONCORDIA AERO
28/02/20, 31.3, 13.8,CORDOBA AERO
28/02/20, 33.5, 16.6,CORDOBA OBSERVATORIO
28/02/20, 28.9,  9.9,CORONEL PRINGLES AERO
28/02/20, 30.1, 12.3,CORONEL SUAREZ AERO
28/02/20, 30.5, 15.2,CORRIENTES AERO
28/02/20, 26.7, 12.9,DOLORES AERO
28/02/20, 29.5,  7.3,EL BOLSON AERO
28/02/20, 19.4,  7.6,EL CALAFATE AERO
28/02/20, 32.7, 12.7,EL PALOMAR AERO
28/02/20, 32.7, 12.3,EL TREBOL
28/02/20, 32.2, 13.5,ESCUELA DE AVIACION MILITAR AERO
28/02/20, 25.2,  8.0,ESQUEL AERO
28/02/20, 32.0, 13.5,EZEIZA AERO
28/02/20, 32.3, 16.0,FORMOSA AERO
28/02/20, 34.7, 16.0,GENERAL PICO AERO
28/02/20, 26.0,  6.0,GOBERNADOR GREGORES AERO
28/02/20, 33.0, 16.0,GUALEGUAYCHU AERO
28/02/20, 31.0, 14.0,IGUAZU AERO
28/02/20, 31.4, 16.5,ITUZAINGO
28/02/20, 34.0, 17.9,JACHAL
28/02/20, 29.6, 16.0,JUJUY AERO
28/02/20, 27.0, 14.9,JUJUY U N
28/02/20, 32.0, 12.4,JUNIN AERO
28/02/20, 32.0, 15.2,LA PLATA AERO
28/02/20, 22.5,  9.4,LA QUIACA OBSERVATORIO
28/02/20, 35.5, 20.5,LA RIOJA AERO
28/02/20, 34.5, 16.0,LABOULAYE AERO
28/02/20, 29.3, 13.6,LAS FLORES
28/02/20, 36.0, 17.0,LAS LOMITAS
28/02/20, 30.2, 12.0,MALARGUE AERO
28/02/20, 28.0,  5.5,MAQUINCHAO
28/02/20, 21.8, 16.3,MAR DEL PLATA AERO
28/02/20, 33.0, 12.0,MARCOS JUAREZ AERO
28/02/20, 32.5, 13.5,MARIANO MORENO AERO
28/02/20, 34.9, 19.2,MENDOZA AERO
28/02/20,, 17.4,MENDOZA OBSERVATORIO
28/02/20, 31.0, 17.0,MERCEDES AERO (CTES)
28/02/20, 32.5, 14.5,MERLO AERO
28/02/20, 30.8, 17.0,METAN
28/02/20, 30.8, 16.6,MONTE CASEROS AERO
28/02/20, 32.0, 16.4,MORON AERO
28/02/20, 32.2, 16.2,NEUQUEN AERO
28/02/20, 32.4, 14.3,NUEVE DE JULIO
28/02/20, 30.5, 16.5,OBERA
28/02/20, 27.9, 15.1,OLAVARRIA AERO
28/02/20, 32.5, 21.1,ORAN AERO
28/02/20, 31.2, 15.5,PARANA AERO
28/02/20, 28.4,,PASO DE INDIOS
28/02/20, 31.6, 16.0,PASO DE LOS LIBRES AERO
28/02/20, 33.0, 12.2,PEHUAJO AERO
28/02/20, 24.8, 11.7,PERITO MORENO AERO
28/02/20, 29.8, 16.8,PIGUE AERO
28/02/20,, 15.3,PILAR OBSERVATORIO
28/02/20, 31.3, 18.2,POSADAS AERO
28/02/20, 32.2, 12.7,PRESIDENCIA ROQUE SAENZ PE�A AERO
28/02/20, 21.2,  7.4,PUERTO DESEADO AERO
28/02/20, 29.8, 11.2,PUERTO MADRYN AERO
28/02/20, 29.8, 15.0,PUNTA INDIO B.A.
28/02/20, 31.6, 16.5,RAFAELA AERO
28/02/20, 32.5, 16.8,RECONQUISTA AERO
28/02/20, 31.5, 14.4,RESISTENCIA AERO
28/02/20, 32.8, 16.0,RIO COLORADO
28/02/20, 31.0, 13.8,RIO CUARTO AERO
28/02/20, 19.0,  8.4,RIO GALLEGOS AERO
28/02/20, 16.3,  5.6,RIO GRANDE B.A.
28/02/20, 38.5, 19.5,RIVADAVIA
28/02/20, 32.4, 12.9,ROSARIO AERO
28/02/20, 27.5, 14.5,SALTA AERO
28/02/20, 26.0, 15.5,SAN ANTONIO OESTE AERO
28/02/20, 34.0, 14.0,SAN CARLOS (MZA)
28/02/20, 31.6, 15.4,SAN FERNANDO AERO
28/02/20, 37.0, 19.7,SAN JUAN AERO
28/02/20, 19.7,  6.9,SAN JULIAN AERO
28/02/20, 34.6, 21.9,SAN LUIS AERO
28/02/20, 36.3, 18.7,SAN MARTIN (MZA)
28/02/20, 34.0, 18.1,SAN RAFAEL AERO
28/02/20, 22.0,  6.4,SANTA CRUZ AERO
28/02/20, 35.6, 14.1,SANTA ROSA AERO
28/02/20, 33.0, 12.4,SANTA ROSA DE CONLARA AERO
28/02/20, 35.0, 15.3,SANTIAGO DEL ESTERO AERO
28/02/20, 31.8, 14.9,SAUCE VIEJO AERO
28/02/20, 33.5, 15.9,SUNCHALES AERO
28/02/20, 25.0, 11.0,TANDIL AERO
28/02/20, 32.7, 18.0,TARTAGAL AERO
28/02/20,,,TERMAS DE RIO HONDO AERO
28/02/20, 35.0, 15.5,TINOGASTA
28/02/20, 29.2,  9.7,TRELEW AERO
28/02/20, 35.0, 15.4,TRENQUE LAUQUEN
28/02/20, 29.2, 10.5,TRES ARROYOS
28/02/20, 31.6, 19.0,TUCUMAN AERO
28/02/20, 11.5,  7.0,USHUAIA AERO
28/02/20, 28.5,  9.1,USPALLATA
28/02/20,, 14.5,VENADO TUERTO AERO
28/02/20, 36.3, 15.4,VICTORICA
28/02/20, 29.2, 10.9,VIEDMA AERO
28/02/20, 32.6, 12.6,VILLA DE MARIA DEL RIO SECO
28/02/20, 31.6, 17.1,VILLA DOLORES AERO
28/02/20, 22.3, 12.2,VILLA GESELL AERO
28/02/20, 35.4, 16.2,VILLA REYNOLDS AERO
27/02/20, 26.9, 17.9,AEROPARQUE AERO
27/02/20, 30.9, 12.5,AZUL AERO
27/02/20, 34.3, 15.8,BAHIA BLANCA AERO
27/02/20, 26.9,  5.8,BARILOCHE AERO
27/02/20, -7.0,-18.5,BASE BELGRANO II
27/02/20,  0.8, -2.9,BASE CARLINI (EX JUBANY)
27/02/20, -0.7, -4.9,BASE ESPERANZA
27/02/20, -3.7, -6.2,BASE MARAMBIO
27/02/20,  1.0, -0.5,BASE ORCADAS
27/02/20,  3.6, -4.5,BASE SAN MARTIN
27/02/20, 31.3, 12.0,BENITO JUAREZ AERO
27/02/20, 24.4, 12.6,BERNARDO DE IRIGOYEN AERO
27/02/20, 31.3, 10.8,BOLIVAR AERO
27/02/20, 29.6, 17.6,BUENOS AIRES OBSERVATORIO
27/02/20, 30.5, 14.7,CAMPO DE MAYO AERO
27/02/20, 35.0, 20.3,CATAMARCA AERO
27/02/20, 31.1, 13.2,CERES AERO
27/02/20, 33.0, 16.4,CHAMICAL AERO
27/02/20, 30.0,  5.4,CHAPELCO AERO
27/02/20, 32.5, 17.0,CHEPES
27/02/20, 34.5, 16.2,CHILECITO AERO
27/02/20, 34.8, 16.2,CIPOLLETTI
27/02/20, 28.6, 16.9,COMODORO RIVADAVIA AERO
27/02/20, 29.3, 13.0,CONCORDIA AERO
27/02/20, 29.5, 12.5,CORDOBA AERO
27/02/20, 30.7, 15.4,CORDOBA OBSERVATORIO
27/02/20, 32.4, 13.5,CORONEL PRINGLES AERO
27/02/20, 31.2, 11.7,CORONEL SUAREZ AERO
27/02/20, 30.2, 14.6,CORRIENTES AERO
27/02/20, 29.7, 13.1,DOLORES AERO
27/02/20, 28.8,  7.5,EL BOLSON AERO
27/02/20, 18.5, 11.5,EL CALAFATE AERO
27/02/20, 30.0, 14.5,EL PALOMAR AERO
27/02/20, 30.3,  9.4,EL TREBOL
27/02/20, 29.7, 11.7,ESCUELA DE AVIACION MILITAR AERO
27/02/20, 24.8, 10.8,ESQUEL AERO
27/02/20, 29.7, 16.0,EZEIZA AERO
27/02/20, 30.7, 13.7,FORMOSA AERO
27/02/20, 32.1, 13.5,GENERAL PICO AERO
27/02/20, 24.5, 10.0,GOBERNADOR GREGORES AERO
27/02/20, 30.5, 13.0,GUALEGUAYCHU AERO
27/02/20, 28.4, 16.0,IGUAZU AERO
27/02/20, 29.6, 16.0,ITUZAINGO
27/02/20, 34.0, 13.4,JACHAL
27/02/20, 27.9, 15.8,JUJUY AERO
27/02/20, 26.3, 14.0,JUJUY U N
27/02/20, 29.4, 10.1,JUNIN AERO
27/02/20, 30.9, 15.8,LA PLATA AERO
27/02/20, 21.5,  8.4,LA QUIACA OBSERVATORIO
27/02/20, 34.5, 18.5,LA RIOJA AERO
27/02/20, 30.9, 11.5,LABOULAYE AERO
27/02/20, 31.5, 13.2,LAS FLORES
27/02/20, 34.5, 15.0,LAS LOMITAS
27/02/20, 31.6, 11.3,MALARGUE AERO
27/02/20, 28.0, 11.6,MAQUINCHAO
27/02/20, 30.7,  9.6,MAR DEL PLATA AERO
27/02/20, 30.6, 11.0,MARCOS JUAREZ AERO
27/02/20, 29.9, 14.9,MARIANO MORENO AERO
27/02/20, 34.4, 17.7,MENDOZA AERO
27/02/20,, 17.2,MENDOZA OBSERVATORIO
27/02/20, 30.0, 13.2,MERCEDES AERO (CTES)
27/02/20, 30.5, 14.5,MERLO AERO
27/02/20, 28.6, 15.5,METAN
27/02/20, 29.6, 14.2,MONTE CASEROS AERO
27/02/20, 29.8, 15.9,MORON AERO
27/02/20, 34.3, 11.9,NEUQUEN AERO
27/02/20, 30.6, 13.5,NUEVE DE JULIO
27/02/20, 29.7, 11.6,OLAVARRIA AERO
27/02/20, 30.4, 20.9,ORAN AERO
27/02/20, 30.7, 15.0,PARANA AERO
27/02/20, 27.9,,PASO DE INDIOS
27/02/20, 30.1, 14.5,PASO DE LOS LIBRES AERO
27/02/20, 31.6, 15.2,PEHUAJO AERO
27/02/20, 21.5, 10.0,PERITO MORENO AERO
27/02/20, 33.3, 10.3,PIGUE AERO
27/02/20,, 13.5,PILAR OBSERVATORIO
27/02/20, 29.2, 16.8,POSADAS AERO
27/02/20, 31.1, 13.0,PRESIDENCIA ROQUE SAENZ PE�A AERO
27/02/20, 25.0, 11.8,PUERTO DESEADO AERO
27/02/20, 28.2, 15.5,PUERTO MADRYN AERO
27/02/20, 30.5, 13.5,PUNTA INDIO B.A.
27/02/20, 29.5, 13.0,RAFAELA AERO
27/02/20, 30.5, 14.6,RECONQUISTA AERO
27/02/20, 30.6, 13.0,RESISTENCIA AERO
27/02/20, 34.2, 16.6,RIO COLORADO
27/02/20, 29.0, 14.8,RIO CUARTO AERO
27/02/20, 18.0,  9.9,RIO GALLEGOS AERO
27/02/20, 15.0,  7.2,RIO GRANDE B.A.
27/02/20, 36.8, 16.5,RIVADAVIA
27/02/20, 30.5, 12.0,ROSARIO AERO
27/02/20, 26.4, 17.4,SALTA AERO
27/02/20, 31.1, 12.4,SAN ANTONIO OESTE AERO
27/02/20, 32.3, 12.0,SAN CARLOS (MZA)
27/02/20, 29.2, 14.8,SAN FERNANDO AERO
27/02/20, 36.5, 16.4,SAN JUAN AERO
27/02/20, 23.2,  5.9,SAN JULIAN AERO
27/02/20, 33.8, 17.9,SAN LUIS AERO
27/02/20, 35.1, 17.1,SAN MARTIN (MZA)
27/02/20, 34.8, 14.6,SAN RAFAEL AERO
27/02/20, 21.6,  7.6,SANTA CRUZ AERO
27/02/20, 37.3, 14.4,SANTA ROSA AERO
27/02/20, 31.7, 10.2,SANTA ROSA DE CONLARA AERO
27/02/20, 33.4, 13.2,SANTIAGO DEL ESTERO AERO
27/02/20, 30.0, 10.5,SAUCE VIEJO AERO
27/02/20, 31.3, 11.7,SUNCHALES AERO
27/02/20, 30.0,  9.1,TANDIL AERO
27/02/20, 30.0, 17.5,TARTAGAL AERO
27/02/20, 32.4, 16.4,TERMAS DE RIO HONDO AERO
27/02/20, 34.0, 15.5,TINOGASTA
27/02/20, 28.2, 15.1,TRELEW AERO
27/02/20, 31.5, 13.6,TRENQUE LAUQUEN
27/02/20, 34.0, 15.1,TRES ARROYOS
27/02/20, 30.6, 17.2,TUCUMAN AERO
27/02/20,  9.5,  5.0,USHUAIA AERO
27/02/20, 30.0,  8.2,USPALLATA
27/02/20, 29.4, 12.1,VENADO TUERTO AERO
27/02/20, 35.0, 13.8,VICTORICA
27/02/20, 26.8, 13.2,VIEDMA AERO
27/02/20, 30.6, 10.9,VILLA DE MARIA DEL RIO SECO
27/02/20, 31.4, 16.0,VILLA DOLORES AERO
27/02/20, 29.5, 12.8,VILLA GESELL AERO
27/02/20, 35.8,  8.4,VILLA REYNOLDS AERO
26/02/20, 23.5, 17.8,AEROPARQUE AERO
26/02/20, 27.2,  6.0,AZUL AERO
26/02/20, 31.0,  9.5,BAHIA BLANCA AERO
26/02/20, 26.3,  4.0,BARILOCHE AERO
26/02/20,-12.0,-23.1,BASE BELGRANO II
26/02/20,  2.8, -1.8,BASE CARLINI (EX JUBANY)
26/02/20,  6.1, -5.8,BASE ESPERANZA
26/02/20, -2.5, -6.1,BASE MARAMBIO
26/02/20,  2.5, -1.6,BASE ORCADAS
26/02/20,  3.0, -1.5,BASE SAN MARTIN
26/02/20, 28.6,  6.8,BENITO JUAREZ AERO
26/02/20, 23.5, 17.3,BERNARDO DE IRIGOYEN AERO
26/02/20, 28.2,  7.5,BOLIVAR AERO
26/02/20, 25.9, 17.6,BUENOS AIRES OBSERVATORIO
26/02/20, 26.2, 12.7,CAMPO DE MAYO AERO
26/02/20, 35.0, 17.0,CATAMARCA AERO
26/02/20, 29.3, 16.8,CERES AERO
26/02/20, 32.0, 16.3,CHAMICAL AERO
26/02/20, 28.6,  7.8,CHAPELCO AERO
26/02/20, 33.5, 16.0,CHEPES
26/02/20, 34.5, 16.8,CHILECITO AERO
26/02/20, 33.2, 13.2,CIPOLLETTI
26/02/20, 29.9, 18.4,COMODORO RIVADAVIA AERO
26/02/20, 28.0, 14.3,CONCORDIA AERO
26/02/20, 26.9, 15.0,CORDOBA AERO
26/02/20, 28.5, 15.0,CORDOBA OBSERVATORIO
26/02/20, 28.5,  6.5,CORONEL PRINGLES AERO
26/02/20, 27.6,  5.2,CORONEL SUAREZ AERO
26/02/20, 29.4, 15.8,CORRIENTES AERO
26/02/20, 25.2, 11.1,DOLORES AERO
26/02/20, 27.5,  4.3,EL BOLSON AERO
26/02/20, 21.5, 13.2,EL CALAFATE AERO
26/02/20, 26.5, 13.0,EL PALOMAR AERO
26/02/20, 27.8, 10.0,EL TREBOL
26/02/20, 27.5, 13.7,ESCUELA DE AVIACION MILITAR AERO
26/02/20, 24.8,  5.8,ESQUEL AERO
26/02/20, 25.9, 12.5,EZEIZA AERO
26/02/20, 29.7, 19.4,FORMOSA AERO
26/02/20, 28.8,  8.7,GENERAL PICO AERO
26/02/20, 25.2, 14.5,GOBERNADOR GREGORES AERO
26/02/20, 28.4, 11.0,GUALEGUAYCHU AERO
26/02/20, 28.3, 20.6,IGUAZU AERO
26/02/20, 28.5, 17.5,ITUZAINGO
26/02/20, 32.0, 11.9,JACHAL
26/02/20, 27.8, 18.3,JUJUY AERO
26/02/20, 26.3, 16.2,JUJUY U N
26/02/20, 25.6, 12.5,JUNIN AERO
26/02/20, 26.5, 13.0,LA PLATA AERO
26/02/20, 17.6,  8.9,LA QUIACA OBSERVATORIO
26/02/20, 35.2, 18.0,LA RIOJA AERO
26/02/20, 27.3, 10.8,LABOULAYE AERO
26/02/20, 27.5,  9.8,LAS FLORES
26/02/20, 33.5, 21.4,LAS LOMITAS
26/02/20, 29.0,  9.6,MALARGUE AERO
26/02/20, 28.0,  8.2,MAQUINCHAO
26/02/20, 26.4,  7.6,MAR DEL PLATA AERO
26/02/20, 26.5, 10.4,MARCOS JUAREZ AERO
26/02/20, 26.5,,MARIANO MORENO AERO
26/02/20, 32.2, 15.8,MENDOZA AERO
26/02/20,, 13.2,MENDOZA OBSERVATORIO
26/02/20, 28.4, 12.0,MERCEDES AERO (CTES)
26/02/20, 26.0, 12.5,MERLO AERO
26/02/20, 27.9, 18.4,METAN
26/02/20, 28.8, 13.8,MONTE CASEROS AERO
26/02/20, 26.7, 16.1,MORON AERO
26/02/20, 31.9, 12.0,NEUQUEN AERO
26/02/20, 28.0, 11.2,NUEVE DE JULIO
26/02/20, 27.1,  8.9,OLAVARRIA AERO
26/02/20, 28.7, 21.1,ORAN AERO
26/02/20, 28.2, 15.1,PARANA AERO
26/02/20, 28.5,,PASO DE INDIOS
26/02/20, 28.2, 14.3,PASO DE LOS LIBRES AERO
26/02/20, 28.1,  8.9,PEHUAJO AERO
26/02/20, 20.5, 12.8,PERITO MORENO AERO
26/02/20, 28.4,  7.8,PIGUE AERO
26/02/20,, 13.1,PILAR OBSERVATORIO
26/02/20, 28.9, 19.7,POSADAS AERO
26/02/20, 30.0, 14.0,PRESIDENCIA ROQUE SAENZ PE�A AERO
26/02/20, 26.8,  9.3,PUERTO DESEADO AERO
26/02/20, 30.0, 12.2,PUERTO MADRYN AERO
26/02/20, 25.0, 13.5,PUNTA INDIO B.A.
26/02/20, 28.0, 13.0,RAFAELA AERO
26/02/20, 29.5, 14.5,RECONQUISTA AERO
26/02/20, 29.9, 15.2,RESISTENCIA AERO
26/02/20, 33.2, 11.2,RIO COLORADO
26/02/20, 26.0, 11.8,RIO CUARTO AERO
26/02/20, 22.5, 14.0,RIO GALLEGOS AERO
26/02/20, 20.0, 11.0,RIO GRANDE B.A.
26/02/20, 36.4, 24.0,RIVADAVIA
26/02/20, 28.0, 12.7,ROSARIO AERO
26/02/20, 26.0, 16.5,SALTA AERO
26/02/20, 30.2, 12.2,SAN ANTONIO OESTE AERO
26/02/20, 30.4,  8.0,SAN CARLOS (MZA)
26/02/20, 25.0, 14.2,SAN FERNANDO AERO
26/02/20, 33.5, 15.0,SAN JUAN AERO
26/02/20, 29.4, 14.1,SAN JULIAN AERO
26/02/20, 32.1, 15.3,SAN LUIS AERO
26/02/20, 32.1, 14.6,SAN MARTIN (MZA)
26/02/20, 32.4, 12.0,SAN RAFAEL AERO
26/02/20, 28.0, 15.5,SANTA CRUZ AERO
26/02/20, 32.3, 10.8,SANTA ROSA AERO
26/02/20, 29.8,  5.6,SANTA ROSA DE CONLARA AERO
26/02/20, 32.2, 15.5,SANTIAGO DEL ESTERO AERO
26/02/20, 29.0, 10.7,SAUCE VIEJO AERO
26/02/20, 29.0, 13.4,SUNCHALES AERO
26/02/20, 26.7,  6.7,TANDIL AERO
26/02/20, 28.5, 20.0,TARTAGAL AERO
26/02/20, 31.6, 16.4,TERMAS DE RIO HONDO AERO
26/02/20, 33.0, 14.5,TINOGASTA
26/02/20, 30.0, 13.9,TRELEW AERO
26/02/20, 29.0, 11.6,TRENQUE LAUQUEN
26/02/20, 29.6,  8.2,TRES ARROYOS
26/02/20, 29.3, 18.2,TUCUMAN AERO
26/02/20, 12.6,  9.2,USHUAIA AERO
26/02/20, 29.0,  5.5,USPALLATA
26/02/20, 26.0, 12.1,VENADO TUERTO AERO
26/02/20, 30.7, 10.5,VICTORICA
26/02/20, 28.5, 11.2,VIEDMA AERO
26/02/20, 27.5, 13.3,VILLA DE MARIA DEL RIO SECO
26/02/20, 29.7, 11.4,VILLA DOLORES AERO
26/02/20, 24.6,  8.0,VILLA GESELL AERO
26/02/20, 30.3,  5.2,VILLA REYNOLDS AERO
25/02/20, 25.5, 19.0,AEROPARQUE AERO
25/02/20, 27.6,  7.2,AZUL AERO
25/02/20, 25.4,  8.4,BAHIA BLANCA AERO
25/02/20, 20.2,  9.7,BARILOCHE AERO
25/02/20,-16.0,-20.2,BASE BELGRANO II
25/02/20,  3.5, -1.3,BASE CARLINI (EX JUBANY)
25/02/20,  3.2, -2.9,BASE ESPERANZA
25/02/20, -1.6, -5.0,BASE MARAMBIO
25/02/20,  4.5, -1.6,BASE ORCADAS
25/02/20,  4.4, -2.0,BASE SAN MARTIN
25/02/20, 25.6,  7.3,BENITO JUAREZ AERO
25/02/20, 23.3, 18.5,BERNARDO DE IRIGOYEN AERO
25/02/20, 28.5,  8.0,BOLIVAR AERO
25/02/20, 28.5, 18.1,BUENOS AIRES OBSERVATORIO
25/02/20, 27.0, 16.0,CAMPO DE MAYO AERO
25/02/20, 29.6, 17.3,CATAMARCA AERO
25/02/20, 28.5, 18.8,CERES AERO
25/02/20, 29.9, 18.0,CHAMICAL AERO
25/02/20, 24.0,  9.7,CHAPELCO AERO
25/02/20, 31.5, 17.0,CHEPES
25/02/20, 30.7, 18.5,CHILECITO AERO
25/02/20, 29.4, 15.2,CIPOLLETTI
25/02/20, 26.2, 11.9,COMODORO RIVADAVIA AERO
25/02/20, 30.0, 14.9,CONCORDIA AERO
25/02/20, 26.8, 14.3,CORDOBA AERO
25/02/20, 27.8, 16.2,CORDOBA OBSERVATORIO
25/02/20, 25.5,  6.7,CORONEL PRINGLES AERO
25/02/20, 26.7,  5.1,CORONEL SUAREZ AERO
25/02/20, 29.6, 22.4,CORRIENTES AERO
25/02/20, 25.2, 11.6,DOLORES AERO
25/02/20, 25.2,  5.1,EL BOLSON AERO
25/02/20, 18.9, 11.2,EL CALAFATE AERO
25/02/20, 27.6, 15.5,EL PALOMAR AERO
25/02/20, 29.1, 17.3,EL TREBOL
25/02/20, 27.1, 15.0,ESCUELA DE AVIACION MILITAR AERO
25/02/20, 21.1,  8.0,ESQUEL AERO
25/02/20, 27.3, 13.8,EZEIZA AERO
25/02/20, 31.5, 23.9,FORMOSA AERO
25/02/20, 28.4,  9.0,GENERAL PICO AERO
25/02/20, 23.5,  8.5,GOBERNADOR GREGORES AERO
25/02/20, 27.5, 17.0,GUALEGUAYCHU AERO
25/02/20, 28.5, 22.0,IGUAZU AERO
25/02/20, 28.6, 21.4,ITUZAINGO
25/02/20, 30.0, 19.4,JACHAL
25/02/20, 30.1, 15.3,JUJUY AERO
25/02/20, 24.5, 14.7,JUJUY U N
25/02/20, 28.5, 12.5,JUNIN AERO
25/02/20, 27.4, 14.3,LA PLATA AERO
25/02/20, 24.6,  8.6,LA QUIACA OBSERVATORIO
25/02/20, 29.7, 21.9,LA RIOJA AERO
25/02/20, 29.5, 14.5,LABOULAYE AERO
25/02/20, 28.5, 10.0,LAS FLORES
25/02/20, 35.0, 25.1,LAS LOMITAS
25/02/20, 27.3,  6.0,MALARGUE AERO
25/02/20, 24.0,  7.3,MAQUINCHAO
